GeneID	meanvect
ENSG00000199471	3.135
ENSG00000199472	4.355
ENSG00000199473	0
ENSG00000199474	0
ENSG00000199475	0
ENSG00000199476	2.785
ENSG00000199477	2.99
ENSG00000199480	0
ENSG00000199482	0
ENSG00000199483	0
ENSG00000199487	0
ENSG00000199488	0
ENSG00000199489	0
ENSG00000199490	0
ENSG00000199492	0
ENSG00000199497	0
ENSG00000199506	0
ENSG00000199508	0
ENSG00000199509	0
ENSG00000199512	0
ENSG00000199514	0
ENSG00000199515	0
ENSG00000199516	0
ENSG00000199520	0
ENSG00000199523	0
ENSG00000199525	0
ENSG00000199529	0
ENSG00000199530	0.92
ENSG00000199535	0
ENSG00000199536	0
ENSG00000199540	0
ENSG00000199545	3.24
ENSG00000199546	1.755
ENSG00000199550	0.67
ENSG00000199551	1.005
ENSG00000199552	0
ENSG00000199556	0
ENSG00000199562	0
ENSG00000199564	0
ENSG00000199565	0
ENSG00000199566	0
ENSG00000199567	0
ENSG00000199568	1.655
ENSG00000199570	0
ENSG00000199571	0
ENSG00000199572	0
ENSG00000199574	0
ENSG00000199575	0
ENSG00000199577	0
ENSG00000199580	0
ENSG00000199584	0
ENSG00000199585	0.8
ENSG00000199591	0
ENSG00000199592	0
ENSG00000199593	0
ENSG00000199594	0
ENSG00000199595	0
ENSG00000199598	0
ENSG00000199601	0
ENSG00000199603	0
ENSG00000199605	1.175
ENSG00000199609	0
ENSG00000199620	0
ENSG00000199622	0
ENSG00000199626	0
ENSG00000199627	0
ENSG00000199629	0
ENSG00000199630	4.68
ENSG00000199631	7.72
ENSG00000199633	0
ENSG00000199634	0
ENSG00000199635	0
ENSG00000199636	0
ENSG00000199638	0
ENSG00000199640	0
ENSG00000199643	0
ENSG00000199645	0
ENSG00000199646	0
ENSG00000199652	0
ENSG00000199664	0
ENSG00000199666	0
ENSG00000199667	0
ENSG00000199668	0
ENSG00000199672	0
ENSG00000199673	2.14
ENSG00000199674	0.99
ENSG00000199676	0
ENSG00000199677	0
ENSG00000199683	0.6
ENSG00000199687	0
ENSG00000199691	0.415
ENSG00000199695	0
ENSG00000199697	0
ENSG00000199698	0
ENSG00000199700	0
ENSG00000199701	0
ENSG00000199702	0
ENSG00000199704	0
ENSG00000199705	0
ENSG00000199709	0
ENSG00000199710	0
ENSG00000199711	1.025
ENSG00000199712	0
ENSG00000199713	0
ENSG00000199715	0
ENSG00000199716	1.085
ENSG00000199719	0.425
ENSG00000199728	0
ENSG00000199730	0
ENSG00000199731	0
ENSG00000199732	0
ENSG00000199733	0
ENSG00000199735	0
ENSG00000199739	0
ENSG00000199740	1.085
ENSG00000199744	32.215
ENSG00000199751	0
ENSG00000199753	10.165
ENSG00000199755	0.925
ENSG00000199756	0
ENSG00000199762	0
ENSG00000199764	0
ENSG00000199765	0
ENSG00000199767	0
ENSG00000199771	0
ENSG00000199773	0
ENSG00000199780	0
ENSG00000199781	1.105
ENSG00000199782	0
ENSG00000199783	0
ENSG00000199784	0
ENSG00000199785	0.025
ENSG00000199786	1.365
ENSG00000199787	2.59
ENSG00000199788	0
ENSG00000199790	0
ENSG00000199791	0
ENSG00000199792	0
ENSG00000199796	0
ENSG00000199797	0
ENSG00000199798	0
ENSG00000199801	0
ENSG00000199803	0
ENSG00000199804	0
ENSG00000199805	1.905
ENSG00000199806	0.805
ENSG00000199809	0
ENSG00000199812	0
ENSG00000199814	0
ENSG00000199815	0
ENSG00000199824	0
ENSG00000199827	0.905
ENSG00000199831	0
ENSG00000199832	0
ENSG00000199833	0
ENSG00000199836	0
ENSG00000199839	0
ENSG00000199840	0
ENSG00000199843	0
ENSG00000199845	0
ENSG00000199846	2.64
ENSG00000199849	0
ENSG00000199851	0
ENSG00000199855	0.94
ENSG00000199856	0
ENSG00000199857	0
ENSG00000199858	0
ENSG00000199859	0
ENSG00000199862	0
ENSG00000199865	0
ENSG00000199866	0
ENSG00000199867	0
ENSG00000199870	0
ENSG00000199872	1.895
ENSG00000199874	0
ENSG00000199875	0
ENSG00000199878	0
ENSG00000199879	2.035
ENSG00000199880	0
ENSG00000199881	3.005
ENSG00000199883	0.195
ENSG00000199884	0
ENSG00000199885	0
ENSG00000199886	0
ENSG00000199890	3.565
ENSG00000199892	0
ENSG00000199894	0
ENSG00000199895	0
ENSG00000199899	0
ENSG00000199901	0
ENSG00000199903	0
ENSG00000199905	0
ENSG00000199906	0.85
ENSG00000199910	0.975
ENSG00000199911	0
ENSG00000199912	0
ENSG00000199913	0
ENSG00000199914	0
ENSG00000199920	0
ENSG00000199921	0
ENSG00000199924	0
ENSG00000199927	0
ENSG00000199929	0
ENSG00000199932	0
ENSG00000199933	7.985
ENSG00000199934	0
ENSG00000199936	0
ENSG00000199938	0
ENSG00000199940	0
ENSG00000199942	0
ENSG00000199944	0
ENSG00000199949	0
ENSG00000199953	0
ENSG00000199959	0
ENSG00000199960	0
ENSG00000199961	3.11
ENSG00000199962	0.905
ENSG00000199963	0
ENSG00000199964	0
ENSG00000199968	0
ENSG00000199970	0
ENSG00000199971	0
ENSG00000199975	0.21
ENSG00000199977	0
ENSG00000199979	0
ENSG00000199985	0
ENSG00000199986	0
ENSG00000199990	2.08
ENSG00000199994	0
ENSG00000200003	0.88
ENSG00000200008	0
ENSG00000200011	0
ENSG00000200013	0
ENSG00000200021	0
ENSG00000200024	0
ENSG00000200026	0
ENSG00000200028	0
ENSG00000200029	0
ENSG00000200033	0
ENSG00000200034	0
ENSG00000200036	0
ENSG00000200040	0
ENSG00000200041	0
ENSG00000200047	0
ENSG00000200048	0
ENSG00000200049	0
ENSG00000200051	0
ENSG00000200052	0
ENSG00000200057	0.15
ENSG00000200058	0
ENSG00000200059	0
ENSG00000200060	0
ENSG00000200062	0
ENSG00000200063	0
ENSG00000200064	0
ENSG00000200065	1.13
ENSG00000200070	1.19
ENSG00000200072	0
ENSG00000200075	0
ENSG00000200079	0
ENSG00000200084	0
ENSG00000200085	0
ENSG00000200086	0
ENSG00000200087	26.15
ENSG00000200089	0
ENSG00000200090	6.33
ENSG00000200091	0.2
ENSG00000200095	2.145
ENSG00000200097	0
ENSG00000200101	0
ENSG00000200102	0
ENSG00000200105	0
ENSG00000200106	0
ENSG00000200107	0
ENSG00000200108	0
ENSG00000200112	0
ENSG00000200113	0.6
ENSG00000200114	3.145
ENSG00000200118	1.085
ENSG00000200120	2.09
ENSG00000200121	0
ENSG00000200131	0
ENSG00000200132	0
ENSG00000200135	0.865
ENSG00000200138	1.715
ENSG00000200139	0
ENSG00000200142	1.105
ENSG00000200146	0
ENSG00000200150	0
ENSG00000200151	0
ENSG00000200152	0.99
ENSG00000200153	0
ENSG00000200156	4.94
ENSG00000200161	0
ENSG00000200162	0
ENSG00000200163	0
ENSG00000200164	0
ENSG00000200168	0
ENSG00000200169	1.945
ENSG00000200170	11.585
ENSG00000200171	0
ENSG00000200174	0
ENSG00000200175	0
ENSG00000200176	0
ENSG00000200179	0
ENSG00000200183	0.97
ENSG00000200184	0
ENSG00000200189	0
ENSG00000200191	0
ENSG00000200197	0
ENSG00000200198	0
ENSG00000200201	0
ENSG00000200204	0
ENSG00000200206	0
ENSG00000200208	0
ENSG00000200209	0
ENSG00000200211	0
ENSG00000200213	0
ENSG00000200215	0
ENSG00000200216	0
ENSG00000200217	0
ENSG00000200218	0
ENSG00000200220	0
ENSG00000200222	0
ENSG00000200224	0
ENSG00000200225	0
ENSG00000200227	0.795
ENSG00000200231	0
ENSG00000200235	0
ENSG00000200237	0
ENSG00000200238	0
ENSG00000200241	3.545
ENSG00000200243	0
ENSG00000200246	0
ENSG00000200247	0
ENSG00000200248	0
ENSG00000200250	0
ENSG00000200252	0
ENSG00000200253	1.975
ENSG00000200254	0
ENSG00000200256	0.925
ENSG00000200257	0
ENSG00000200259	2.47
ENSG00000200261	0
ENSG00000200262	0
ENSG00000200267	0
ENSG00000200269	0
ENSG00000200274	1.62
ENSG00000200275	0.245
ENSG00000200278	0
ENSG00000200279	0
ENSG00000200281	0
ENSG00000200283	0
ENSG00000200287	0
ENSG00000200288	0
ENSG00000200291	0
ENSG00000200293	0
ENSG00000200294	0
ENSG00000200295	0
ENSG00000200296	0
ENSG00000200298	0
ENSG00000200301	0
ENSG00000200303	0
ENSG00000200304	0
ENSG00000200305	0
ENSG00000200309	1.18
ENSG00000200310	1.505
ENSG00000200312	0.54
ENSG00000200313	0
ENSG00000200314	0
ENSG00000200318	0
ENSG00000200320	0
ENSG00000200325	0
ENSG00000200326	0
ENSG00000200327	0
ENSG00000200331	0
ENSG00000200332	2.265
ENSG00000200334	0
ENSG00000200336	0
ENSG00000200338	0
ENSG00000200340	0
ENSG00000200343	0.975
ENSG00000200344	1.005
ENSG00000200345	0
ENSG00000200350	0
ENSG00000200351	0
ENSG00000200354	3.385
ENSG00000200355	0
ENSG00000200356	0.94
ENSG00000200360	0
ENSG00000200361	0
ENSG00000200366	0
ENSG00000200367	0
ENSG00000200369	0
ENSG00000200370	0.975
ENSG00000200372	0
ENSG00000200376	0
ENSG00000200377	0
ENSG00000200378	0
ENSG00000200379	0
ENSG00000200381	0.975
ENSG00000200385	0
ENSG00000200388	0
ENSG00000200389	0
ENSG00000200390	0
ENSG00000200391	0.85
ENSG00000200393	0
ENSG00000200394	2
ENSG00000200397	4.12
ENSG00000200398	0
ENSG00000200403	4.76
ENSG00000200406	0
ENSG00000200407	0
ENSG00000200408	0
ENSG00000200411	0
ENSG00000200413	0
ENSG00000200418	0
ENSG00000200419	2.785
ENSG00000200421	0
ENSG00000200422	0
ENSG00000200424	0
ENSG00000200427	0
ENSG00000200428	0
ENSG00000200431	0
ENSG00000200432	0
ENSG00000200434	0
ENSG00000200436	0
ENSG00000200437	0
ENSG00000200443	0
ENSG00000200444	0
ENSG00000200446	0
ENSG00000200448	0
ENSG00000200455	0
ENSG00000200456	0
ENSG00000200462	0
ENSG00000200463	0.775
ENSG00000200468	0
ENSG00000200469	0.255
ENSG00000200471	0
ENSG00000200472	0.205
ENSG00000200473	0
ENSG00000200475	0
ENSG00000200478	0
ENSG00000200480	0
ENSG00000200483	0
ENSG00000200484	0
ENSG00000200485	1.575
ENSG00000200486	0
ENSG00000200487	0
ENSG00000200488	0.58
ENSG00000200492	0
ENSG00000200494	0
ENSG00000200495	0
ENSG00000200496	0
ENSG00000200502	0
ENSG00000200503	0
ENSG00000200506	0
ENSG00000200508	0
ENSG00000200516	0
ENSG00000200520	0
ENSG00000200521	0
ENSG00000200522	0
ENSG00000200525	0
ENSG00000200526	0
ENSG00000200527	0
ENSG00000200528	0
ENSG00000200530	0.715
ENSG00000200534	8.14
ENSG00000200536	0.73
ENSG00000200537	2.35
ENSG00000200538	0
ENSG00000200544	0
ENSG00000200545	0
ENSG00000200547	0
ENSG00000200550	0
ENSG00000200552	0
ENSG00000200553	0
ENSG00000200554	0
ENSG00000200555	0
ENSG00000200556	0
ENSG00000200558	0
ENSG00000200560	0
ENSG00000200563	0
ENSG00000200564	0
ENSG00000200566	0
ENSG00000200570	0
ENSG00000200571	0
ENSG00000200572	0
ENSG00000200575	0
ENSG00000200579	1.045
ENSG00000200587	0
ENSG00000200591	7.25
ENSG00000200593	0
ENSG00000200594	2.015
ENSG00000200597	0.455
ENSG00000200600	0
ENSG00000200601	0
ENSG00000200605	0
ENSG00000200608	0
ENSG00000200610	0
ENSG00000200612	0
ENSG00000200613	0
ENSG00000200615	0
ENSG00000200616	0
ENSG00000200619	0
ENSG00000200620	0
ENSG00000200622	0
ENSG00000200623	0.68
ENSG00000200624	0.975
ENSG00000200626	0
ENSG00000200629	0
ENSG00000200630	0
ENSG00000200632	0
ENSG00000200635	0
ENSG00000200636	0
ENSG00000200637	0
ENSG00000200638	0
ENSG00000200645	0
ENSG00000200646	0
ENSG00000200648	0
ENSG00000200650	0
ENSG00000200651	1.96
ENSG00000200652	0.72
ENSG00000200653	0
ENSG00000200656	0.43
ENSG00000200661	0
ENSG00000200664	0
ENSG00000200665	0.955
ENSG00000200670	0
ENSG00000200673	0
ENSG00000200674	0.385
ENSG00000200677	0
ENSG00000200680	0
ENSG00000200681	0
ENSG00000200683	1.005
ENSG00000200685	0
ENSG00000200686	0
ENSG00000200687	0
ENSG00000200688	0.97
ENSG00000200693	0.36
ENSG00000200701	0
ENSG00000200702	0
ENSG00000200703	0
ENSG00000200706	0
ENSG00000200708	0
ENSG00000200709	0
ENSG00000200711	0
ENSG00000200713	0
ENSG00000200714	5.35
ENSG00000200718	0
ENSG00000200719	0
ENSG00000200720	0
ENSG00000200726	0
ENSG00000200728	0
ENSG00000200731	0.58
ENSG00000200732	0.99
ENSG00000200733	0
ENSG00000200737	0
ENSG00000200738	0
ENSG00000200741	0
ENSG00000200742	0
ENSG00000200745	0.44
ENSG00000200750	0
ENSG00000200752	0
ENSG00000200753	0
ENSG00000200754	0.94
ENSG00000200755	0.78
ENSG00000200756	0
ENSG00000200757	0
ENSG00000200759	1.91
ENSG00000200761	0
ENSG00000200763	0
ENSG00000200764	0
ENSG00000200769	2.44
ENSG00000200774	0
ENSG00000200779	0.155
ENSG00000200783	0.595
ENSG00000200785	0.66
ENSG00000200786	0
ENSG00000200788	0.85
ENSG00000200789	0
ENSG00000200790	0
ENSG00000200792	1.895
ENSG00000200794	0
ENSG00000200795	27.67
ENSG00000200796	0
ENSG00000200799	0
ENSG00000200800	0
ENSG00000200801	0
ENSG00000200806	0
ENSG00000200807	0
ENSG00000200812	0
ENSG00000200814	0
ENSG00000200815	2.865
ENSG00000200816	0.66
ENSG00000200817	0
ENSG00000200818	0
ENSG00000200822	0
ENSG00000200823	0
ENSG00000200827	0
ENSG00000200829	0
ENSG00000200830	0
ENSG00000200831	1.87
ENSG00000200832	0
ENSG00000200834	1.065
ENSG00000200839	0
ENSG00000200840	0
ENSG00000200842	0
ENSG00000200847	3.115
ENSG00000200849	2.12
ENSG00000200852	0
ENSG00000200855	1.025
ENSG00000200857	0
ENSG00000200860	0
ENSG00000200867	0
ENSG00000200869	0
ENSG00000200871	0
ENSG00000200872	0
ENSG00000200873	0
ENSG00000200874	0
ENSG00000200875	0
ENSG00000200877	0
ENSG00000200879	3.025
ENSG00000200882	0
ENSG00000200883	0
ENSG00000200884	0
ENSG00000200885	0
ENSG00000200887	0
ENSG00000200888	2.05
ENSG00000200889	0
ENSG00000200890	0
ENSG00000200891	0
ENSG00000200893	0
ENSG00000200895	0.825
ENSG00000200897	0
ENSG00000200898	0
ENSG00000200902	0
ENSG00000200903	0
ENSG00000200906	0
ENSG00000200913	6.99
ENSG00000200914	0.92
ENSG00000200917	0
ENSG00000200922	4.66
ENSG00000200924	0.94
ENSG00000200926	0
ENSG00000200935	0
ENSG00000200941	0
ENSG00000200942	1.085
ENSG00000200949	0
ENSG00000200953	0.91
ENSG00000200957	0
ENSG00000200959	0.375
ENSG00000200963	0
ENSG00000200966	0.665
ENSG00000200969	0
ENSG00000200972	1.695
ENSG00000200974	0
ENSG00000200975	0
ENSG00000200976	1.045
ENSG00000200982	0
ENSG00000200983	1.87
ENSG00000200985	0
ENSG00000200986	0
ENSG00000200987	0
ENSG00000200991	0
ENSG00000200997	1.435
ENSG00000200998	0
ENSG00000200999	0
ENSG00000201000	0
ENSG00000201001	0
ENSG00000201003	1.28
ENSG00000201006	0
ENSG00000201009	0
ENSG00000201010	0
ENSG00000201012	0
ENSG00000201013	0
ENSG00000201014	0
ENSG00000201015	0
ENSG00000201016	0
ENSG00000201021	0
ENSG00000201023	0
ENSG00000201025	0
ENSG00000201026	0
ENSG00000201027	0
ENSG00000201028	0
ENSG00000201031	0
ENSG00000201032	0
ENSG00000201033	0
ENSG00000201034	0
ENSG00000201035	0
ENSG00000201036	0
ENSG00000201041	0
ENSG00000201042	0
ENSG00000201044	0.955
ENSG00000201047	0
ENSG00000201048	0
ENSG00000201050	0
ENSG00000201059	0.8
ENSG00000201065	0
ENSG00000201066	0
ENSG00000201070	0
ENSG00000201071	0
ENSG00000201074	0
ENSG00000201075	0
ENSG00000201076	0
ENSG00000201077	0
ENSG00000201078	0
ENSG00000201084	0.485
ENSG00000201085	0
ENSG00000201086	0
ENSG00000201088	0
ENSG00000201095	0
ENSG00000201096	0
ENSG00000201097	0
ENSG00000201098	39.58
ENSG00000201102	0
ENSG00000201104	0
ENSG00000201109	0.76
ENSG00000201113	1.895
ENSG00000201114	0
ENSG00000201118	3.505
ENSG00000201119	0
ENSG00000201121	5.865
ENSG00000201129	0
ENSG00000201133	0
ENSG00000201134	0
ENSG00000201135	0
ENSG00000201136	0.92
ENSG00000201140	0
ENSG00000201142	0
ENSG00000201143	0
ENSG00000201145	0
ENSG00000201148	0
ENSG00000201151	0
ENSG00000201153	0
ENSG00000201155	0
ENSG00000201157	0
ENSG00000201160	0
ENSG00000201161	0
ENSG00000201162	0
ENSG00000201164	0
ENSG00000201165	0
ENSG00000201168	0
ENSG00000201170	0
ENSG00000201176	0.94
ENSG00000201178	0
ENSG00000201179	0
ENSG00000201180	0
ENSG00000201182	0
ENSG00000201183	0.5
ENSG00000201184	0.605
ENSG00000201185	0.975
ENSG00000201186	0
ENSG00000201196	0
ENSG00000201198	2.785
ENSG00000201201	0.795
ENSG00000201207	0
ENSG00000201208	6.845
ENSG00000201209	5.67
ENSG00000201210	0
ENSG00000201216	0
ENSG00000201217	0
ENSG00000201218	0
ENSG00000201221	1.17
ENSG00000201223	1.005
ENSG00000201228	0
ENSG00000201229	0
ENSG00000201231	0
ENSG00000201239	1.155
ENSG00000201240	0
ENSG00000201241	0
ENSG00000201242	0
ENSG00000201243	0
ENSG00000201245	0
ENSG00000201247	0
ENSG00000201253	0
ENSG00000201255	0
ENSG00000201260	4.015
ENSG00000201263	0
ENSG00000201264	4.72
ENSG00000201270	0
ENSG00000201271	0
ENSG00000201273	0
ENSG00000201274	0
ENSG00000201277	0
ENSG00000201279	0
ENSG00000201282	0
ENSG00000201285	0
ENSG00000201287	0
ENSG00000201288	0
ENSG00000201289	0
ENSG00000201291	0
ENSG00000201292	0
ENSG00000201294	0
ENSG00000201296	0
ENSG00000201297	0
ENSG00000201298	0
ENSG00000201300	0
ENSG00000201301	0
ENSG00000201302	2.05
ENSG00000201308	0
ENSG00000201309	0
ENSG00000201311	0
ENSG00000201312	0
ENSG00000201314	0
ENSG00000201315	0.395
ENSG00000201316	0
ENSG00000201317	0
ENSG00000201318	0
ENSG00000201321	0
ENSG00000201324	0
ENSG00000201325	0
ENSG00000201326	0
ENSG00000201329	0
ENSG00000201330	0
ENSG00000201331	0
ENSG00000201339	1.2
ENSG00000201340	0
ENSG00000201341	0
ENSG00000201342	0
ENSG00000201343	0
ENSG00000201346	0.685
ENSG00000201347	0
ENSG00000201348	0.345
ENSG00000201351	0
ENSG00000201354	0
ENSG00000201355	0.975
ENSG00000201356	0
ENSG00000201358	0
ENSG00000201361	0
ENSG00000201363	0
ENSG00000201364	0
ENSG00000201365	0
ENSG00000201367	0
ENSG00000201368	0
ENSG00000201370	0
ENSG00000201371	0
ENSG00000201372	1.875
ENSG00000201376	0.645
ENSG00000201377	2.26
ENSG00000201379	0
ENSG00000201382	0
ENSG00000201384	1.68
ENSG00000201386	0
ENSG00000201388	0
ENSG00000201390	0.94
ENSG00000201392	1.025
ENSG00000201393	0
ENSG00000201394	0
ENSG00000201395	0
ENSG00000201398	0
ENSG00000201403	2.405
ENSG00000201405	5.515
ENSG00000201407	0
ENSG00000201410	0
ENSG00000201412	0
ENSG00000201413	0.77
ENSG00000201415	0
ENSG00000201420	0
ENSG00000201421	0
ENSG00000201423	0
ENSG00000201426	0
ENSG00000201428	0.37
ENSG00000201431	0
ENSG00000201432	2.625
ENSG00000201433	0
ENSG00000201435	0
ENSG00000201436	0
ENSG00000201439	0
ENSG00000201440	0
ENSG00000201441	0.955
ENSG00000201442	0
ENSG00000201443	0
ENSG00000201444	0
ENSG00000201447	0
ENSG00000201448	0.685
ENSG00000201451	0
ENSG00000201452	0
ENSG00000201457	5.13
ENSG00000201458	1.36
ENSG00000201464	0
ENSG00000201465	0
ENSG00000201466	0
ENSG00000201467	0
ENSG00000201469	1.715
ENSG00000201470	8.995
ENSG00000201474	0
ENSG00000201476	0
ENSG00000201482	0
ENSG00000201483	0
ENSG00000201487	0
ENSG00000201489	0
ENSG00000201491	0
ENSG00000201492	1.595
ENSG00000201493	0
ENSG00000201496	0
ENSG00000201498	0
ENSG00000201499	0.195
ENSG00000201500	0
ENSG00000201501	2.05
ENSG00000201502	0
ENSG00000201510	0
ENSG00000201511	0
ENSG00000201512	12.09
ENSG00000201516	0
ENSG00000201517	0
ENSG00000201518	0.79
ENSG00000201519	0
ENSG00000201523	0
ENSG00000201524	0.94
ENSG00000201527	0
ENSG00000201529	0.855
ENSG00000201532	0.85
ENSG00000201533	0
ENSG00000201535	0
ENSG00000201541	0
ENSG00000201542	0
ENSG00000201544	1.94
ENSG00000201545	0
ENSG00000201547	0
ENSG00000201548	0
ENSG00000201549	0
ENSG00000201550	0
ENSG00000201554	0
ENSG00000201555	1.35
ENSG00000201557	0
ENSG00000201558	0.35
ENSG00000201560	0
ENSG00000201563	1.995
ENSG00000201564	0
ENSG00000201565	0
ENSG00000201566	0
ENSG00000201567	0
ENSG00000201569	0
ENSG00000201570	0
ENSG00000201573	2.07
ENSG00000201574	0.455
ENSG00000201579	0
ENSG00000201581	2.47
ENSG00000201583	0
ENSG00000201584	0
ENSG00000201586	0
ENSG00000201588	0.975
ENSG00000201591	0
ENSG00000201592	40.145
ENSG00000201594	0
ENSG00000201595	0
ENSG00000201596	0
ENSG00000201598	0
ENSG00000201600	0
ENSG00000201602	0
ENSG00000201604	0
ENSG00000201607	0
ENSG00000201608	0
ENSG00000201609	0
ENSG00000201610	1.875
ENSG00000201612	0
ENSG00000201613	0
ENSG00000201616	0
ENSG00000201618	0
ENSG00000201619	0
ENSG00000201620	0
ENSG00000201622	0
ENSG00000201623	0
ENSG00000201624	0
ENSG00000201627	0
ENSG00000201628	0
ENSG00000201633	0
ENSG00000201634	0
ENSG00000201635	0
ENSG00000201638	0
ENSG00000201640	0.22
ENSG00000201641	0
ENSG00000201642	0
ENSG00000201643	0
ENSG00000201644	0
ENSG00000201648	0
ENSG00000201649	0
ENSG00000201654	0
ENSG00000201658	0
ENSG00000201659	0
ENSG00000201660	0
ENSG00000201662	3.04
ENSG00000201663	0
ENSG00000201665	0
ENSG00000201666	0
ENSG00000201668	0
ENSG00000201671	0
ENSG00000201672	0
ENSG00000201674	0
ENSG00000201675	0
ENSG00000201676	0
ENSG00000201679	0
ENSG00000201680	0
ENSG00000201683	0
ENSG00000201684	0.225
ENSG00000201687	0
ENSG00000201689	0
ENSG00000201690	0
ENSG00000201695	0
ENSG00000201699	0
ENSG00000201700	0
ENSG00000201701	0
ENSG00000201704	0
ENSG00000201707	0
ENSG00000201708	0
ENSG00000201709	0
ENSG00000201710	0
ENSG00000201711	0
ENSG00000201713	0
ENSG00000201715	0
ENSG00000201723	0
ENSG00000201724	0
ENSG00000201725	0
ENSG00000201727	0
ENSG00000201728	1.605
ENSG00000201733	0
ENSG00000201736	0
ENSG00000201737	0
ENSG00000201741	0
ENSG00000201742	0
ENSG00000201744	0
ENSG00000201746	0.955
ENSG00000201747	0
ENSG00000201749	0
ENSG00000201752	0
ENSG00000201754	0.495
ENSG00000201756	0
ENSG00000201758	0
ENSG00000201761	0
ENSG00000201763	0
ENSG00000201766	0
ENSG00000201770	0.99
ENSG00000201772	1.865
ENSG00000201774	0
ENSG00000201775	0
ENSG00000201778	98.655
ENSG00000201780	0
ENSG00000201782	0
ENSG00000201785	4.04
ENSG00000201786	1.045
ENSG00000201788	0
ENSG00000201789	0
ENSG00000201790	0
ENSG00000201791	0.795
ENSG00000201793	1.645
ENSG00000201794	0
ENSG00000201796	0
ENSG00000201800	0
ENSG00000201801	1.565
ENSG00000201805	0
ENSG00000201806	1.19
ENSG00000201807	0
ENSG00000201809	0
ENSG00000201810	0
ENSG00000201811	0
ENSG00000201812	1.625
ENSG00000201813	0
ENSG00000201815	0
ENSG00000201816	0.36
ENSG00000201818	2.42
ENSG00000201820	1.31
ENSG00000201821	1.215
ENSG00000201822	0
ENSG00000201823	3.555
ENSG00000201825	0
ENSG00000201826	0
ENSG00000201827	0
ENSG00000201830	1.895
ENSG00000201831	0
ENSG00000201839	0
ENSG00000201843	0
ENSG00000201846	0
ENSG00000201847	0
ENSG00000201850	0
ENSG00000201852	0.955
ENSG00000201856	0
ENSG00000201860	0
ENSG00000201861	0
ENSG00000201863	0
ENSG00000201867	0
ENSG00000201868	0
ENSG00000201869	0
ENSG00000201875	0
ENSG00000201876	0
ENSG00000201881	0
ENSG00000201882	12.785
ENSG00000201884	0
ENSG00000201885	0
ENSG00000201892	0
ENSG00000201894	0
ENSG00000201896	0.21
ENSG00000201898	0
ENSG00000201899	0
ENSG00000201900	0
ENSG00000201901	0.2
ENSG00000201907	0
ENSG00000201909	0
ENSG00000201910	0
ENSG00000201912	0.39
ENSG00000201913	0
ENSG00000201916	0.88
ENSG00000201919	0
ENSG00000201920	0
ENSG00000201922	0
ENSG00000201923	0
ENSG00000201925	0.975
ENSG00000201931	0
ENSG00000201933	0
ENSG00000201938	1.175
ENSG00000201939	0.71
ENSG00000201942	0
ENSG00000201943	0
ENSG00000201944	3.995
ENSG00000201945	0
ENSG00000201950	0
ENSG00000201954	0
ENSG00000201955	0
ENSG00000201957	0
ENSG00000201959	0
ENSG00000201962	0
ENSG00000201965	0
ENSG00000201966	0
ENSG00000201967	0
ENSG00000201968	0
ENSG00000201969	0
ENSG00000201980	0
ENSG00000201984	0
ENSG00000201987	0
ENSG00000201988	0.895
ENSG00000201990	0
ENSG00000201992	0
ENSG00000201998	0.41
ENSG00000201999	0
ENSG00000202000	0
ENSG00000202001	0
ENSG00000202008	0
ENSG00000202014	0
ENSG00000202016	0
ENSG00000202017	0
ENSG00000202019	1.045
ENSG00000202021	0
ENSG00000202023	0
ENSG00000202024	0
ENSG00000202025	0
ENSG00000202026	0
ENSG00000202027	0
ENSG00000202029	0
ENSG00000202031	2.575
ENSG00000202034	0
ENSG00000202035	0
ENSG00000202039	0
ENSG00000202041	0
ENSG00000202044	0
